"bill_id","sub_id","bill_date","bill_year","bill_month","billing_month","period_start","period_end","billed_amount","bill_status","_leakage_flag","first_name","last_name","phone","region","signup_date","subscriber_status","plan_id","plan_name","monthly_fee","plan_data_gb","plan_voice_min","total_data_mb","total_voice_min","total_sms","_data_flag","_data_utilization_pct","ticket_count","open_ticket_count","_resolution_flag","avg_days_to_resolve","churn_date","churn_reason","has_churned"
4999,2822,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Jason","Hill","555-863097","Midwest","2025-08-02","Active","PL002","Standard",35.00,15,300,10495,887,226,"WITHIN_ALLOWANCE",68.3,NULL,NULL,NULL,NULL,NULL,NULL,False
4998,2822,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Jason","Hill","555-863097","Midwest","2025-08-02","Active","PL002","Standard",35.00,15,300,1285,531,158,"WITHIN_ALLOWANCE",8.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5000,2823,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","George","Garcia","555-754536","Midwest","2022-08-21","Suspended","PL001","Starter",20.00,5,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
5002,2824,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Deborah","Baker","555-355851","Southwest","2024-09-24","Active","PL002","Standard",35.00,15,300,27947,1463,7,"OVER_ALLOWANCE",181.9,NULL,NULL,NULL,NULL,NULL,NULL,False
5001,2824,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Deborah","Baker","555-355851","Southwest","2024-09-24","Active","PL002","Standard",35.00,15,300,25,1332,210,"WITHIN_ALLOWANCE",0.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5004,2825,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Deborah","Lewis","555-710693","Northeast","2022-04-17","Active","PL004","Premium",70.00,60,1200,28910,244,161,"WITHIN_ALLOWANCE",47.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5003,2825,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Deborah","Lewis","555-710693","Northeast","2022-04-17","Active","PL004","Premium",70.00,60,1200,2715,1301,246,"WITHIN_ALLOWANCE",4.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5006,2826,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Jennifer","Robinson","555-830638","Southwest","2022-03-29","Active","PL002","Standard",35.00,15,300,2299,153,268,"WITHIN_ALLOWANCE",15.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5005,2826,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Jennifer","Robinson","555-830638","Southwest","2022-03-29","Active","PL002","Standard",35.00,15,300,28625,634,205,"OVER_ALLOWANCE",186.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5008,2827,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","John","Rodriguez","555-342976","Northeast","2022-08-27","Active","PL001","Starter",20.00,5,100,3277,1457,106,"WITHIN_ALLOWANCE",64.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5007,2827,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","John","Rodriguez","555-342976","Northeast","2022-08-27","Active","PL001","Starter",20.00,5,100,2612,502,207,"WITHIN_ALLOWANCE",51.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5009,2828,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Overdue","REVENUE_LEAK","Stephanie","Garcia","555-611376","West","2021-03-09","Suspended","PL003","Plus",50.00,30,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
5010,2829,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Diana","Martin","555-235162","Southwest","2021-09-25","Cancelled","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-08-26","Price",True
5012,2830,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Eric","Jackson","555-246824","West","2023-08-28","Active","PL005","Family",90.00,120,2000,7644,1140,80,"WITHIN_ALLOWANCE",6.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5011,2830,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Eric","Jackson","555-246824","West","2023-08-28","Active","PL005","Family",90.00,120,2000,29973,856,245,"WITHIN_ALLOWANCE",24.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5014,2831,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Ashley","Thompson","555-817265","West","2023-10-02","Active","PL002","Standard",35.00,15,300,11397,1337,167,"WITHIN_ALLOWANCE",74.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5013,2831,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Ashley","Thompson","555-817265","West","2023-10-02","Active","PL002","Standard",35.00,15,300,27471,731,133,"OVER_ALLOWANCE",178.8,NULL,NULL,NULL,NULL,NULL,NULL,False
5016,2832,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Amanda","Gonzalez","555-976643","Midwest","2023-12-09","Active","PL001","Starter",20.00,5,100,23319,1277,163,"OVER_ALLOWANCE",455.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5015,2832,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Amanda","Gonzalez","555-976643","Midwest","2023-12-09","Active","PL001","Starter",20.00,5,100,22619,405,69,"OVER_ALLOWANCE",441.8,NULL,NULL,NULL,NULL,NULL,NULL,False
5018,2833,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Linda","Johnson","555-916817","Northeast","2025-02-27","Active","PL003","Plus",50.00,30,600,9941,605,88,"WITHIN_ALLOWANCE",32.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5017,2833,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Linda","Johnson","555-916817","Northeast","2025-02-27","Active","PL003","Plus",50.00,30,600,26432,750,120,"WITHIN_ALLOWANCE",86.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5020,2834,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Melissa","Allen","555-176210","Midwest","2021-12-20","Active","PL001","Starter",20.00,5,100,792,71,210,"WITHIN_ALLOWANCE",15.5,NULL,NULL,NULL,NULL,NULL,NULL,False
5019,2834,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Melissa","Allen","555-176210","Midwest","2021-12-20","Active","PL001","Starter",20.00,5,100,1740,157,175,"WITHIN_ALLOWANCE",34.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5022,2835,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Robert","Wilson","555-320399","Northeast","2023-05-19","Active","PL002","Standard",35.00,15,300,9215,691,33,"WITHIN_ALLOWANCE",60.0,1,0,"RESOLVED",41.0,NULL,NULL,False
5021,2835,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Robert","Wilson","555-320399","Northeast","2023-05-19","Active","PL002","Standard",35.00,15,300,772,797,231,"WITHIN_ALLOWANCE",5.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5024,2836,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Kevin","Brown","555-913695","West","2021-12-12","Active","PL002","Standard",35.00,15,300,12375,842,146,"WITHIN_ALLOWANCE",80.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5023,2836,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Kevin","Brown","555-913695","West","2021-12-12","Active","PL002","Standard",35.00,15,300,17120,1455,175,"OVER_ALLOWANCE",111.5,NULL,NULL,NULL,NULL,NULL,NULL,False
5026,2837,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Emily","Ramirez","555-475822","Midwest","2025-08-03","Active","PL001","Starter",20.00,5,100,7878,1052,126,"OVER_ALLOWANCE",153.9,NULL,NULL,NULL,NULL,NULL,NULL,False
5025,2837,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Overdue","REVENUE_LEAK","Emily","Ramirez","555-475822","Midwest","2025-08-03","Active","PL001","Starter",20.00,5,100,7612,878,66,"OVER_ALLOWANCE",148.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5028,2838,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Helen","Moore","555-931220","Midwest","2024-09-08","Active","PL005","Family",90.00,120,2000,14180,157,145,"WITHIN_ALLOWANCE",11.5,NULL,NULL,NULL,NULL,NULL,NULL,False
5027,2838,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Overdue","REVENUE_LEAK","Helen","Moore","555-931220","Midwest","2024-09-08","Active","PL005","Family",90.00,120,2000,28958,1159,46,"WITHIN_ALLOWANCE",23.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5030,2839,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Kimberly","Clark","555-688396","Southwest","2023-03-10","Active","PL002","Standard",35.00,15,300,3707,769,170,"WITHIN_ALLOWANCE",24.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5029,2839,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Kimberly","Clark","555-688396","Southwest","2023-03-10","Active","PL002","Standard",35.00,15,300,21973,909,20,"OVER_ALLOWANCE",143.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5032,2840,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Paul","Thompson","555-329335","Southeast","2025-04-03","Active","PL002","Standard",35.00,15,300,15292,508,141,"WITHIN_ALLOWANCE",99.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5031,2840,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Overdue","REVENUE_LEAK","Paul","Thompson","555-329335","Southeast","2025-04-03","Active","PL002","Standard",35.00,15,300,27097,814,235,"OVER_ALLOWANCE",176.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5034,2841,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Justin","Torres","555-410127","Northeast","2023-05-18","Active","PL001","Starter",20.00,5,100,7675,843,277,"OVER_ALLOWANCE",149.9,NULL,NULL,NULL,NULL,NULL,NULL,False
5033,2841,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Justin","Torres","555-410127","Northeast","2023-05-18","Active","PL001","Starter",20.00,5,100,27790,134,291,"OVER_ALLOWANCE",542.8,NULL,NULL,NULL,NULL,NULL,NULL,False
5036,2842,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Overdue","REVENUE_LEAK","Daniel","Green","555-837005","Southeast","2025-03-19","Active","PL002","Standard",35.00,15,300,13289,709,97,"WITHIN_ALLOWANCE",86.5,NULL,NULL,NULL,NULL,NULL,NULL,False
5035,2842,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Daniel","Green","555-837005","Southeast","2025-03-19","Active","PL002","Standard",35.00,15,300,15376,410,13,"OVER_ALLOWANCE",100.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5038,2843,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Ryan","Ramirez","555-813820","Midwest","2024-12-17","Active","PL002","Standard",35.00,15,300,12294,1422,60,"WITHIN_ALLOWANCE",80.0,1,1,"RESOLVED",59.0,NULL,NULL,False
5037,2843,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Ryan","Ramirez","555-813820","Midwest","2024-12-17","Active","PL002","Standard",35.00,15,300,16125,1315,64,"OVER_ALLOWANCE",105.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5040,2844,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Overdue","REVENUE_LEAK","Rachel","Smith","555-737092","Southeast","2022-03-10","Active","PL002","Standard",35.00,15,300,1354,1420,121,"WITHIN_ALLOWANCE",8.8,1,1,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
5039,2844,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Rachel","Smith","555-737092","Southeast","2022-03-10","Active","PL002","Standard",35.00,15,300,26753,905,24,"OVER_ALLOWANCE",174.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5041,2845,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Michael","Anderson","555-589334","West","2021-11-13","Suspended","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
5043,2846,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Deborah","Davis","555-462822","Midwest","2024-01-26","Active","PL001","Starter",20.00,5,100,27961,585,111,"OVER_ALLOWANCE",546.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5042,2846,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Deborah","Davis","555-462822","Midwest","2024-01-26","Active","PL001","Starter",20.00,5,100,10430,605,241,"OVER_ALLOWANCE",203.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5045,2847,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Frank","Garcia","555-435328","Southwest","2024-07-01","Active","PL004","Premium",70.00,60,1200,9859,910,35,"WITHIN_ALLOWANCE",16.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5044,2847,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Frank","Garcia","555-435328","Southwest","2024-07-01","Active","PL004","Premium",70.00,60,1200,8676,1183,129,"WITHIN_ALLOWANCE",14.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5047,2848,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Anthony","Johnson","555-105542","Southwest","2025-06-16","Active","PL002","Standard",35.00,15,300,5481,261,212,"WITHIN_ALLOWANCE",35.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5046,2848,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Overdue","REVENUE_LEAK","Anthony","Johnson","555-105542","Southwest","2025-06-16","Active","PL002","Standard",35.00,15,300,12396,126,67,"WITHIN_ALLOWANCE",80.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5049,2849,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Unpaid","REVENUE_LEAK","Daniel","Flores","555-679888","Southwest","2022-12-15","Active","PL002","Standard",35.00,15,300,13421,800,260,"WITHIN_ALLOWANCE",87.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5048,2849,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Unpaid","REVENUE_LEAK","Daniel","Flores","555-679888","Southwest","2022-12-15","Active","PL002","Standard",35.00,15,300,5727,858,84,"WITHIN_ALLOWANCE",37.3,NULL,NULL,NULL,NULL,NULL,NULL,False
5051,2850,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Elizabeth","Garcia","555-864739","Southeast","2024-09-21","Active","PL001","Starter",20.00,5,100,2606,360,221,"WITHIN_ALLOWANCE",50.9,NULL,NULL,NULL,NULL,NULL,NULL,False
5050,2850,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Elizabeth","Garcia","555-864739","Southeast","2024-09-21","Active","PL001","Starter",20.00,5,100,20377,171,294,"OVER_ALLOWANCE",398.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5053,2851,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","David","Hernandez","555-230293","Southeast","2023-05-17","Active","PL002","Standard",35.00,15,300,26015,544,102,"OVER_ALLOWANCE",169.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5052,2851,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","David","Hernandez","555-230293","Southeast","2023-05-17","Active","PL002","Standard",35.00,15,300,17778,536,90,"OVER_ALLOWANCE",115.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5055,2852,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Cynthia","Hill","555-605209","West","2023-02-25","Active","PL005","Family",90.00,120,2000,3704,1455,138,"WITHIN_ALLOWANCE",3.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5054,2852,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Cynthia","Hill","555-605209","West","2023-02-25","Active","PL005","Family",90.00,120,2000,19802,151,23,"WITHIN_ALLOWANCE",16.1,NULL,NULL,NULL,NULL,NULL,NULL,False
5057,2853,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Unpaid","REVENUE_LEAK","Karen","Smith","555-941637","Midwest","2022-01-27","Active","PL004","Premium",70.00,60,1200,971,1378,86,"WITHIN_ALLOWANCE",1.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5056,2853,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Karen","Smith","555-941637","Midwest","2022-01-27","Active","PL004","Premium",70.00,60,1200,24061,262,103,"WITHIN_ALLOWANCE",39.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5059,2854,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Amanda","Green","555-569208","Northeast","2022-06-22","Active","PL004","Premium",70.00,60,1200,3100,181,237,"WITHIN_ALLOWANCE",5.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5058,2854,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Amanda","Green","555-569208","Northeast","2022-06-22","Active","PL004","Premium",70.00,60,1200,5365,1341,74,"WITHIN_ALLOWANCE",8.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5060,2855,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Overdue","REVENUE_LEAK","Brian","Hill","555-866190","West","2023-01-16","Cancelled","PL001","Starter",20.00,5,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-08-31","Moving",True
5062,2856,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Overdue","REVENUE_LEAK","Elizabeth","Adams","555-980374","Northeast","2022-10-20","Active","PL004","Premium",70.00,60,1200,7994,185,286,"WITHIN_ALLOWANCE",13.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5061,2856,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Elizabeth","Adams","555-980374","Northeast","2022-10-20","Active","PL004","Premium",70.00,60,1200,5060,1496,213,"WITHIN_ALLOWANCE",8.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5064,2857,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Justin","Williams","555-288887","Midwest","2023-04-17","Active","PL001","Starter",20.00,5,100,12064,712,47,"OVER_ALLOWANCE",235.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5063,2857,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Justin","Williams","555-288887","Midwest","2023-04-17","Active","PL001","Starter",20.00,5,100,23919,840,231,"OVER_ALLOWANCE",467.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5066,2858,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","David","Anderson","555-357164","Southwest","2022-06-07","Active","PL004","Premium",70.00,60,1200,3081,533,152,"WITHIN_ALLOWANCE",5.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5065,2858,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Unpaid","REVENUE_LEAK","David","Anderson","555-357164","Southwest","2022-06-07","Active","PL004","Premium",70.00,60,1200,10849,819,228,"WITHIN_ALLOWANCE",17.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5067,2859,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Overdue","REVENUE_LEAK","Michael","Torres","555-472598","West","2023-09-20","Suspended","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
5069,2860,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Kevin","Brown","555-341204","Northeast","2021-06-30","Active","PL002","Standard",35.00,15,300,6131,1424,6,"WITHIN_ALLOWANCE",39.9,NULL,NULL,NULL,NULL,NULL,NULL,False
5068,2860,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Kevin","Brown","555-341204","Northeast","2021-06-30","Active","PL002","Standard",35.00,15,300,25753,443,207,"OVER_ALLOWANCE",167.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5071,2861,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Michael","Allen","555-579436","West","2022-04-22","Active","PL001","Starter",20.00,5,100,8143,1273,275,"OVER_ALLOWANCE",159.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5070,2861,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Michael","Allen","555-579436","West","2022-04-22","Active","PL001","Starter",20.00,5,100,6851,1330,207,"OVER_ALLOWANCE",133.8,NULL,NULL,NULL,NULL,NULL,NULL,False
5073,2862,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Overdue","REVENUE_LEAK","Rachel","Torres","555-212364","Southwest","2021-05-08","Active","PL003","Plus",50.00,30,600,15166,696,236,"WITHIN_ALLOWANCE",49.4,NULL,NULL,NULL,NULL,NULL,NULL,False
5072,2862,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Rachel","Torres","555-212364","Southwest","2021-05-08","Active","PL003","Plus",50.00,30,600,22586,1047,205,"WITHIN_ALLOWANCE",73.5,NULL,NULL,NULL,NULL,NULL,NULL,False
5075,2863,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Jennifer","Garcia","555-112485","Midwest","2021-09-04","Active","PL002","Standard",35.00,15,300,797,286,240,"WITHIN_ALLOWANCE",5.2,NULL,NULL,NULL,NULL,NULL,NULL,False
5074,2863,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Jennifer","Garcia","555-112485","Midwest","2021-09-04","Active","PL002","Standard",35.00,15,300,28216,640,282,"OVER_ALLOWANCE",183.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5077,2864,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Jennifer","Roberts","555-938897","Midwest","2024-08-23","Active","PL005","Family",90.00,120,2000,9419,19,239,"WITHIN_ALLOWANCE",7.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5076,2864,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Jennifer","Roberts","555-938897","Midwest","2024-08-23","Active","PL005","Family",90.00,120,2000,29494,1097,158,"WITHIN_ALLOWANCE",24.0,NULL,NULL,NULL,NULL,NULL,NULL,False
5079,2865,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Ryan","Thompson","555-317458","Southeast","2023-09-04","Active","PL003","Plus",50.00,30,600,4798,356,294,"WITHIN_ALLOWANCE",15.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5078,2865,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Ryan","Thompson","555-317458","Southeast","2023-09-04","Active","PL003","Plus",50.00,30,600,26982,732,206,"WITHIN_ALLOWANCE",87.8,NULL,NULL,NULL,NULL,NULL,NULL,False
5081,2866,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Cynthia","Hernandez","555-324897","West","2024-10-06","Active","PL001","Starter",20.00,5,100,25894,357,150,"OVER_ALLOWANCE",505.7,NULL,NULL,NULL,NULL,NULL,NULL,False
5080,2866,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Cynthia","Hernandez","555-324897","West","2024-10-06","Active","PL001","Starter",20.00,5,100,20782,579,161,"OVER_ALLOWANCE",405.9,1,0,"RESOLVED",62.0,NULL,NULL,False
5083,2867,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Frank","Smith","555-166353","West","2021-11-30","Active","PL001","Starter",20.00,5,100,13805,1074,47,"OVER_ALLOWANCE",269.6,NULL,NULL,NULL,NULL,NULL,NULL,False
5082,2867,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Frank","Smith","555-166353","West","2021-11-30","Active","PL001","Starter",20.00,5,100,11465,1226,18,"OVER_ALLOWANCE",223.9,NULL,NULL,NULL,NULL,NULL,NULL,False
